id,title,description,publisher,trove_url,download_text,issue_count,start_date,end_date,start_year,end_year,extent,place,issn,catalogue_url
nla.obj-422787014,Annual report of the Maitland Dorcas Society.,,The Society,https://nla.gov.au/nla.obj-422787014,https://trove-journals.s3.ap-southeast-2.amazonaws.com/annual-report-of-the-maitland-dorcas-society-nla.obj-422787014.zip,1,1867-01-01,1867-08-01,1867,1867,v. ; 21 cm.,,,https://nla.gov.au/nla.cat-vn722406
nla.obj-671747560,"Annual report of the Northern Branch of the Van Diemen's Land Committee of the Societies for Promoting Christian Knowledge, and for Propagating the Gospel.",,The Society ,https://nla.gov.au/nla.obj-671747560,https://trove-journals.s3.ap-southeast-2.amazonaws.com/annual-report-of-the-northern-branch-of-the-van-di-nla.obj-671747560.zip,1,1839-01-01,1846-01-01,1846,1846,volumes ; 20cm.,Tasmania,,https://nla.gov.au/nla.cat-vn2918344
nla.obj-1051875094,Annual report on the health and medical services of the state of Queensland for the year ...,,The State,https://nla.gov.au/nla.obj-1051875094,https://trove-journals.s3.ap-southeast-2.amazonaws.com/annual-report-on-the-health-and-medical-services-o-nla.obj-1051875094.zip,1,1944-01-01,1950-01-01,1950,1950,37 v. : ill. ; 33 cm.,Queensland,0480-7294,https://nla.gov.au/nla.cat-vn93836
nla.obj-2363250352,"Anthony Horderns' catalogue : Royal Agricultural Society's Show, Easter ...",,Anthony Hordern and Sons Limited.,https://nla.gov.au/nla.obj-2363250352,https://trove-journals.s3.ap-southeast-2.amazonaws.com/anthony-horderns-catalogue-royal-agricultural-soci-nla.obj-2363250352.zip,2,0019-01-01,1935-01-01,1934,1935,v. : ill. ; 25 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn2840707
nla.obj-1037567,Anzac bulletin : issued to members of the Australian Imperial Forces in Great Britain and France by authority of the High Commissioner for Australia.,,Published by the authority of the High Commissioner for Australia,https://nla.gov.au/nla.obj-1037567,https://trove-journals.s3.ap-southeast-2.amazonaws.com/anzac-bulletin-issued-to-members-of-the-australian-nla.obj-1037567.zip,205,1916-01-01,,1916,2014,201 v. : ill. ; 28 cm.,Australia,,https://nla.gov.au/nla.cat-vn9863
nla.obj-2967139558,Architecture : an Australasian review of architecture and the allied arts and sciences.,,"Atkins, McQuitty Ltd.",https://nla.gov.au/nla.obj-2967139558,https://trove-journals.s3.ap-southeast-2.amazonaws.com/architecture-an-australasian-review-of-architectur-nla.obj-2967139558.zip,361,1917-01-01,1954-10-01,1917,1954,43 v. : ill. ; 28 cm.,Australia,,https://nla.gov.au/nla.cat-vn2333905
nla.obj-839743827,Architecture : an Australasian review of architecture and the allied arts and sciences.,,"Atkins, McQuitty Ltd.",https://nla.gov.au/nla.obj-839743827,,0,1917-01-01,,,,43 v. : ill. ; 28 cm.,Australia,,https://nla.gov.au/nla.cat-vn2333905
nla.obj-3095191274,Architecture and arts and the modern home.,,Architecture and Arts,https://nla.gov.au/nla.obj-3095191274,https://trove-journals.s3.ap-southeast-2.amazonaws.com/architecture-and-arts-and-the-modern-home-nla.obj-3095191274.zip,5,1955-01-01,1955-06-01,1955,1955,5 v. : ill. ; 27 cm.,Australia,,https://nla.gov.au/nla.cat-vn1818175
nla.obj-3095167843,Architecture and arts.,,Victorian Architectural Students' Society,https://nla.gov.au/nla.obj-3095167843,https://trove-journals.s3.ap-southeast-2.amazonaws.com/architecture-and-arts-nla.obj-3095167843.zip,20,1952-01-01,1954-12-01,1954,1954,v. : ill. ; 27 cm.,Australia,,https://nla.gov.au/nla.cat-vn293824
nla.obj-3095191460,Architecture and arts.,,Architecture and Arts,https://nla.gov.au/nla.obj-3095191460,https://trove-journals.s3.ap-southeast-2.amazonaws.com/architecture-and-arts-nla.obj-3095191460.zip,45,1955-01-01,1958-12-01,1955,1958,52 v. : ill. ; 27 cm.,Australia,,https://nla.gov.au/nla.cat-vn239936
nla.obj-1389641038,Arden's Sydney magazine of politics and general literature,,W. Morris ; J.Pullar & Co. ; H. Dowling,https://nla.gov.au/nla.obj-1389641038,https://trove-journals.s3.ap-southeast-2.amazonaws.com/arden-s-sydney-magazine-of-politics-and-general-li-nla.obj-1389641038.zip,2,1843-01-01,1843-10-01,1843,1843,1 volumes ; 23 cm.,Australia,1329-962X,https://nla.gov.au/nla.cat-vn293479
nla.obj-815027576,Art and architecture : the journal of the Institute of Architects of New South Wales.,,W. Brooks,https://nla.gov.au/nla.obj-815027576,https://trove-journals.s3.ap-southeast-2.amazonaws.com/art-and-architecture-the-journal-of-the-institute--nla.obj-815027576.zip,51,1905-01-01,1912-05-01,1905,1912,8 v. : ill. ; 32 cm.,New South Wales,1833-2722,https://nla.gov.au/nla.cat-vn191406
nla.obj-325167134,Art in Australia.,,"S.U. Smith, B. Stevens and C.L. Jones",https://nla.gov.au/nla.obj-325167134,https://trove-journals.s3.ap-southeast-2.amazonaws.com/art-in-australia-nla.obj-325167134.zip,102,1916-01-01,1942-06-01,1916,1942,v. : ill. (part col.) plates (part col.) ports. (part col.) facsims. ; 25-31 cm.,Australia,,https://nla.gov.au/nla.cat-vn1381314
nla.obj-2980467581,Auricht's almanac for church and home.,,G. Auricht,https://nla.gov.au/nla.obj-2980467581,https://trove-journals.s3.ap-southeast-2.amazonaws.com/auricht-s-almanac-for-church-and-home-nla.obj-2980467581.zip,1,1925-01-01,1925-01-01,1925,1925,1 v. : ill. ; 21 cm.,,,https://nla.gov.au/nla.cat-vn435255
nla.obj-2977051890,Australasian almanack : for the year of Our Lord ...,,Compiled and printed by Robert Howe,https://nla.gov.au/nla.obj-2977051890,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australasian-almanack-for-the-year-of-our-lord-nla.obj-2977051890.zip,1,1827-01-01,1827-01-01,1827,1827,1 volumes ; 19 cm.,Australasia,,https://nla.gov.au/nla.cat-vn296891
nla.obj-551268338,Australasian anthropological journal.,,G. Watson,https://nla.gov.au/nla.obj-551268338,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australasian-anthropological-journal-nla.obj-551268338.zip,6,1896-01-01,1897-05-31,1896,1897,,,,https://nla.gov.au/nla.cat-vn1360663
nla.obj-68925498,Australasian circular.,,H.M.S.O.,https://nla.gov.au/nla.obj-68925498,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australasian-circular-nla.obj-68925498.zip,1,1908-01-01,1909-01-01,1909,1909,v. ; 22 cm.,,,https://nla.gov.au/nla.cat-vn804680
nla.obj-3086628211,"Australasian handbook : shippers, importers and professionals : directory & business guide",,Gordon and Gotch,https://nla.gov.au/nla.obj-3086628211,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australasian-handbook-shippers-importers-and-profe-nla.obj-3086628211.zip,1,1906-01-01,1906-01-01,1906,1906,1 v. : ill. (some col.): 25 cm.,Australia New Zealand Fiji Papua New Guinea,,https://nla.gov.au/nla.cat-vn2840787
nla.obj-392290161,Australasian photo-review.,,Baker & Rouse,https://nla.gov.au/nla.obj-392290161,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australasian-photo-review-nla.obj-392290161.zip,669,1895-01-01,1954-12-01,1899,1954,v. : ill. ; 24-25 cm.,Australasia,,https://nla.gov.au/nla.cat-vn580714
nla.obj-2967431735,Australasian pocket almanack : for the year of Our Lord ...,,Compiled and printed by Robert Howe,https://nla.gov.au/nla.obj-2967431735,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australasian-pocket-almanack-for-the-year-of-our-l-nla.obj-2967431735.zip,5,1822-01-01,1826-01-01,1822,1826,5 v. ; 17 cm.,Australasia,,https://nla.gov.au/nla.cat-vn1819311
nla.obj-768329137,Australia : the Australasian weekly magazine.,,A.G. Stephens,https://nla.gov.au/nla.obj-768329137,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australia-the-australasian-weekly-magazine-nla.obj-768329137.zip,13,1907-01-01,1907-08-15,1907,1907,1 volume ; 37 cm.,,,https://nla.gov.au/nla.cat-vn2219616
nla.obj-768289925,Australia and the bookfellow.,,A.G. Stephens,https://nla.gov.au/nla.obj-768289925,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australia-and-the-bookfellow-nla.obj-768289925.zip,4,1907-01-01,1907-05-23,1907,1907,1 v. ; 37 cm.,,,https://nla.gov.au/nla.cat-vn697024
nla.obj-8014732,Australia in the Great War.,,s.n.,https://nla.gov.au/nla.obj-8014732,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australia-in-the-great-war-nla.obj-8014732.zip,8,1918-01-01,1919-08-01,1919,1919,24 p. : all ill. ; 28 cm.,Australia,,https://nla.gov.au/nla.cat-vn578129
nla.obj-1289348688,Australia's external aid.,,Australian Govt. Pub. Service,https://nla.gov.au/nla.obj-1289348688,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australia-s-external-aid-nla.obj-1289348688.zip,2,1974-01-01,1974-06-30,1973,1974,v. ; 25 cm.,Australia,0310-6152,https://nla.gov.au/nla.cat-vn2316665
nla.obj-2125851948,Australia's official development assistance to developing countries,,Australian Govt. Pub. Service,https://nla.gov.au/nla.obj-2125851948,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australia-s-official-development-assistance-to-dev-nla.obj-2125851948.zip,3,1977-01-01,1978-06-30,1976,1978,3 v. 25 cm.,Australia,,https://nla.gov.au/nla.cat-vn857811
nla.obj-573721295,Australian Aborigines advocate : a monthly record of work amongst the dark people of Australia,,T.E. Colebrook,https://nla.gov.au/nla.obj-573721295,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-aborigines-advocate-a-monthly-record-of-nla.obj-573721295.zip,246,1908-01-01,1929-03-01,1908,1929,,Australia,,https://nla.gov.au/nla.cat-vn608755
nla.obj-321167803,Australian Academy of Art ... exhibition ... catalogue.,,Australian Academy of Art,https://nla.gov.au/nla.obj-321167803,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-academy-of-art-exhibition-catalogue-nla.obj-321167803.zip,2,1938-01-01,1939-04-05,1938,1939,v. : ill. ; 24 cm.,Australia,,https://nla.gov.au/nla.cat-vn162011
nla.obj-1905734468,Australian Capital Territory budget,,Australian Govt. Pub. Service],https://nla.gov.au/nla.obj-1905734468,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-capital-territory-budget-nla.obj-1905734468.zip,2,1988-01-01,1988-06-30,1987,1988,v. ; 25 cm.,Australian Capital Territory,1031-2301,https://nla.gov.au/nla.cat-vn1717087
nla.obj-17987863,Australian Corps news sheet.,,Australian Corps],https://nla.gov.au/nla.obj-17987863,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-corps-news-sheet-nla.obj-17987863.zip,14,1918-01-01,,1918,1919,v. ; 33 cm.,Australia,,https://nla.gov.au/nla.cat-vn2109092
nla.obj-12336754,"Australian War Memorial Museum : the relics and records of Australia's effort in the defence of the Empire, 1914-1918.",,Govt. Printer,https://nla.gov.au/nla.obj-12336754,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-war-memorial-museum-the-relics-and-reco-nla.obj-12336754.zip,1,1925-01-01,1925-01-01,1925,1925,103 p. : ill. ; 22 cm.,Australia,,https://nla.gov.au/nla.cat-vn451667
nla.obj-2886699492,Australian almanac and repository of useful knowledge.,,W. and F. Ford,https://nla.gov.au/nla.obj-2886699492,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-almanac-and-repository-of-useful-knowle-nla.obj-2886699492.zip,1,1850-01-01,1850-01-01,1850,1850,1 volumes ; 17 cm.,Australia,,https://nla.gov.au/nla.cat-vn296263
nla.obj-2967140327,Australian almanack : for the year of Our Lord...,,Compiled and printed by Robert Howe,https://nla.gov.au/nla.obj-2967140327,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-almanack-for-the-year-of-our-lord-nla.obj-2967140327.zip,6,1828-01-01,1833-01-01,1828,1833,6 volumes ; 20 cm.,Australia,,https://nla.gov.au/nla.cat-vn296904
nla.obj-2976853543,Australian almanack and general directory : for the year of Our Lord ...,,Printed at the Gazette Office by Anne Howe; published and sold by John Innes,https://nla.gov.au/nla.obj-2976853543,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-almanack-and-general-directory-for-the--nla.obj-2976853543.zip,1,1835-01-01,1835-01-01,1835,1835,1 volumes ; 20 cm.,,,https://nla.gov.au/nla.cat-vn296911
nla.obj-597211753,Australian art : a monthly magazine & journal.,,Geo. Collingridge,https://nla.gov.au/nla.obj-597211753,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-art-a-monthly-magazine-journal-nla.obj-597211753.zip,3,1888-01-01,1888-03-01,1888,1888,3 nos. : ill. ; 26 cm.,Australia,,https://nla.gov.au/nla.cat-vn1640103
nla.obj-669357561,Australian fisheries newsletter.,,"Dept. of Primary Industry, Fisheries Branch",https://nla.gov.au/nla.obj-669357561,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-fisheries-newsletter-nla.obj-669357561.zip,49,1965-01-01,1968-12-01,1965,1968,4 v.: ill.; 24 cm.,Australia,0818-7371,https://nla.gov.au/nla.cat-vn458368
nla.obj-669358358,Australian fisheries.,,"Fisheries Branch, Dept. of Primary Industry]",https://nla.gov.au/nla.obj-669358358,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-fisheries-nla.obj-669358358.zip,319,1969-01-01,1995-06-01,1969,1995,27 v. : ill. ; 25-30 cm.,Australia,0004-9115,https://nla.gov.au/nla.cat-vn2831943
nla.obj-850515166,Australian foreign affairs record.,,Australian Govt. Pub. Service],https://nla.gov.au/nla.obj-850515166,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-foreign-affairs-record-nla.obj-850515166.zip,204,1973-01-01,1988-12-31,1973,1988,16 volumes : illustrations ; 25-30 cm.,Australia,0311-7995,https://nla.gov.au/nla.cat-vn2314971
nla.obj-3095239877,Australian homes and plans.,,Wm. Scotow Publications,https://nla.gov.au/nla.obj-3095239877,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-homes-and-plans-nla.obj-3095239877.zip,1,1948-01-01,1948-04-01,1948,1948,"v. : illustrations (some col.), plans ; 28 cm.",Australia,,https://nla.gov.au/nla.cat-vn1465991
nla.obj-3095194935,Australian homes.,,Ramsay Publishing.,https://nla.gov.au/nla.obj-3095194935,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-homes-nla.obj-3095194935.zip,1,1927-01-01,1927-01-01,1927,1927,v. : ill. ; 30cm.,,,https://nla.gov.au/nla.cat-vn2097374
nla.obj-3094523523,Australian housing : bulletin.,,Dept. of Works and Housing,https://nla.gov.au/nla.obj-3094523523,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-housing-bulletin-nla.obj-3094523523.zip,4,1945-01-01,1946-07-01,196,1946,17 v. : ill. ; 26 cm.,,,https://nla.gov.au/nla.cat-vn2869878
nla.obj-2175346237,Australian left news.,,Anvil Bookshop,https://nla.gov.au/nla.obj-2175346237,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-left-news-nla.obj-2175346237.zip,7,1938-01-01,1939-06-01,1938,1939,7 nos. ; 24 cm.,Australia,,https://nla.gov.au/nla.cat-vn947791
nla.obj-732251946,Australian medical journal.,,National Library of Australia,https://nla.gov.au/nla.obj-732251946,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-medical-journal-nla.obj-732251946.zip,14,1846-01-01,1847-10-01,1846,1847,online resource : illlustrations,Australia New South Wales,,https://nla.gov.au/nla.cat-vn7828725
nla.obj-3050339799,Australian monthly magazine.,,W.H. Williams,https://nla.gov.au/nla.obj-3050339799,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-monthly-magazine-nla.obj-3050339799.zip,28,1865-01-01,1867-08-01,1865,1867,v. ; 22cm.,Australia,,https://nla.gov.au/nla.cat-vn1642994
nla.obj-3050340554,"Australian new writing : short stories, poetry, criticism.",,Current Book Distributors,https://nla.gov.au/nla.obj-3050340554,,0,1943-01-01,,,,4 v. ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn1631915
nla.obj-2962343620,"Australian outline : books, music, art, stories & the theatre.",,Australian Outline,https://nla.gov.au/nla.obj-2962343620,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-outline-books-music-art-stories-the-the-nla.obj-2962343620.zip,2,1933-01-01,1934-02-01,1933,1934,2 nos : ill. ; 31 cm.,,,https://nla.gov.au/nla.cat-vn2306205
nla.obj-2961257831,Australian poetry annual.,,Literary Club,https://nla.gov.au/nla.obj-2961257831,https://trove-journals.s3.ap-southeast-2.amazonaws.com/australian-poetry-annual-nla.obj-2961257831.zip,2,0019-01-01,1921-01-01,1920,1921,v.,Australia,,https://nla.gov.au/nla.cat-vn2080787
nla.obj-3050340358,Australian writers' annual.,,W. Lawson for the Fellowship of Australian Writers,https://nla.gov.au/nla.obj-3050340358,,0,1936-01-01,,,,v. : ill. ; 30 cm.,Australia,,https://nla.gov.au/nla.cat-vn909903
nla.obj-2886697665,Baker's miniature almanac.,,W. Baker,https://nla.gov.au/nla.obj-2886697665,https://trove-journals.s3.ap-southeast-2.amazonaws.com/baker-s-miniature-almanac-nla.obj-2886697665.zip,1,1846-01-01,1848-01-01,1848,1848,volumes ; 9-10 cm.,Australia,,https://nla.gov.au/nla.cat-vn2126896
nla.obj-526661760,Bamaga High School magazine...,,The School>.,https://nla.gov.au/nla.obj-526661760,https://trove-journals.s3.ap-southeast-2.amazonaws.com/bamaga-high-school-magazine-nla.obj-526661760.zip,2,1973-01-01,1974-01-01,1973,1974,2 v. : ill. ; 24-26 cm.,,,https://nla.gov.au/nla.cat-vn2227297
nla.obj-1740320424,Bamaga State High School.,,Bamaga State High School.,https://nla.gov.au/nla.obj-1740320424,https://trove-journals.s3.ap-southeast-2.amazonaws.com/bamaga-state-high-school-nla.obj-1740320424.zip,22,1975-01-01,1998-01-01,1975,1998,"v. : ill., ports. ; 28 cm.",Queensland,,https://nla.gov.au/nla.cat-vn704734
nla.obj-319042505,Barjai : a meeting place for youth.,,Barjai Publishing Service,https://nla.gov.au/nla.obj-319042505,https://trove-journals.s3.ap-southeast-2.amazonaws.com/barjai-a-meeting-place-for-youth-nla.obj-319042505.zip,7,1943-01-01,1944-11-01,1943,1944,19 v. ; 23 cm.,,,https://nla.gov.au/nla.cat-vn1614736
nla.obj-15609485,Barrak : the Camel Corps review.,,The Corps,https://nla.gov.au/nla.obj-15609485,https://trove-journals.s3.ap-southeast-2.amazonaws.com/barrak-the-camel-corps-review-nla.obj-15609485.zip,3,1917-01-01,1917-11-01,1917,1917,v. : ill. ; 25 cm.,Australia,,https://nla.gov.au/nla.cat-vn447123
nla.obj-861973622,Beacon,,The School.,https://nla.gov.au/nla.obj-861973622,https://trove-journals.s3.ap-southeast-2.amazonaws.com/beacon-nla.obj-861973622.zip,59,0019-01-01,2008-12-01,1934,2008,"v. : ill., ports. ; 26 cm.",New South Wales,,https://nla.gov.au/nla.cat-vn2658942
nla.obj-2963742349,Biblionews,,The Book Collectors' Society of Australia,https://nla.gov.au/nla.obj-2963742349,https://trove-journals.s3.ap-southeast-2.amazonaws.com/biblionews-nla.obj-2963742349.zip,213,1947-01-01,1964-03-01,1947,1964,v. ; 29 cm.,Australia,1529-1715,https://nla.gov.au/nla.cat-vn1655329
nla.obj-2963742511,Biblionews and Australian notes & queries,,the Society,https://nla.gov.au/nla.obj-2963742511,https://trove-journals.s3.ap-southeast-2.amazonaws.com/biblionews-and-australian-notes-queries-nla.obj-2963742511.zip,126,1966-01-01,2003-12-01,1947,2003,v. ; 20 cm.,Australia,0157-3276,https://nla.gov.au/nla.cat-vn1001968
nla.obj-1871577338,Birth : a little journal of Australian poetry.,,Melbourne Literary Club,https://nla.gov.au/nla.obj-1871577338,https://trove-journals.s3.ap-southeast-2.amazonaws.com/birth-a-little-journal-of-australian-poetry-nla.obj-1871577338.zip,72,1916-01-01,1922-11-01,1916,1922,v. ; 26 cm.,Australia,,https://nla.gov.au/nla.cat-vn2970132
nla.obj-28557840,"Blue & white : being the annual record of St. Patrick's College, Wellington, N.Z. for the year ending ...",,New Zealand Times Co.,https://nla.gov.au/nla.obj-28557840,https://trove-journals.s3.ap-southeast-2.amazonaws.com/blue-white-being-the-annual-record-of-st-patrick-s-nla.obj-28557840.zip,1,1897-01-01,1917-12-25,1917,1917,v. : ill.,New Zealand,,https://nla.gov.au/nla.cat-vn2107244
nla.obj-3050339736,Bohemia : the all-Australian literary magazine.,,Bohemia,https://nla.gov.au/nla.obj-3050339736,https://trove-journals.s3.ap-southeast-2.amazonaws.com/bohemia-the-all-australian-literary-magazine-nla.obj-3050339736.zip,16,1939-01-01,1940-07-01,1939,1940,v. ; 28-36 cm.,Australia,,https://nla.gov.au/nla.cat-vn1653624
nla.obj-648037227,Boyle & Scott's Australian cricketers' guide.,,Printed for Boyle & Scott by Kemp Bros,https://nla.gov.au/nla.obj-648037227,https://trove-journals.s3.ap-southeast-2.amazonaws.com/boyle-scott-s-australian-cricketers-guide-nla.obj-648037227.zip,1,1880-01-01,1882-01-01,1882,1882,v. ; 19cm.,,,https://nla.gov.au/nla.cat-vn490457
nla.obj-2656505900,Brennessel : hinter Stacheldraht.,,Eigenverlag d. Internierungslgers,https://nla.gov.au/nla.obj-2656505900,https://trove-journals.s3.ap-southeast-2.amazonaws.com/brennessel-hinter-stacheldraht-nla.obj-2656505900.zip,1,1941-01-01,1941-11-09,1941,1941,"36 v. , ill. ; 22 cm.",Australia,,https://nla.gov.au/nla.cat-vn2492849
nla.obj-2922686378,Bristol's illustrated almanac for ... : prepared expressly for Australia & guaranteed correct.,,Lanman & Kemp,https://nla.gov.au/nla.obj-2922686378,https://trove-journals.s3.ap-southeast-2.amazonaws.com/bristol-s-illustrated-almanac-for-prepared-express-nla.obj-2922686378.zip,2,0186-01-01,1885-01-01,1873,1885,volumes : illustrations. ; 20 cm,Australia,,https://nla.gov.au/nla.cat-vn6298289
nla.obj-24401329,British Empire gazette.,,"Nash and Speechly, Ward and Reeves).",https://nla.gov.au/nla.obj-24401329,https://trove-journals.s3.ap-southeast-2.amazonaws.com/british-empire-gazette-nla.obj-24401329.zip,1,1864-01-01,1864-07-02,1864,1864,9 v. ; 33 cm.,New Zealand,,https://nla.gov.au/nla.cat-vn2689623
nla.obj-82594572,British New Guinea: report for the year ...,,Govt. Printer,https://nla.gov.au/nla.obj-82594572,https://trove-journals.s3.ap-southeast-2.amazonaws.com/british-new-guinea-report-for-the-year-nla.obj-82594572.zip,3,0188-01-01,1888-01-01,1886,1888,v. ; 35 cm.,Papua New Guinea,,https://nla.gov.au/nla.cat-vn1807404
nla.obj-765730181,Budget estimates ... Department of the House of Representatives,,Commonwealth of Australia,,https://trove-journals.s3.ap-southeast-2.amazonaws.com/budget-estimates-department-of-the-house-of-repres-nla.obj-765730181.zip,2,,,,,v. ; 26 cm.,,,https://nla.gov.au/nla.cat-vn5977335
